id,especie,latitude,longitude
OliveiraL_21,Leontopithecus chrysomelas,-15.35232038,-39.55939383
OliveiraL_22,Leontopithecus chrysomelas,-15.249178,-39.081373
OliveiraL_23,Callithrix kuhlii,-15.249178,-39.081373
OliveiraL_24,Sapajus xanthosternos,-15.249312,-39.081387
OliveiraL_25,Callicebus melanochir,-15.249223,-39.081454
OliveiraL_26,Leontopithecus chrysomelas,-15.28345,-39.088586
OliveiraL_27,Callithrix kuhlii,-15.28345,-39.088586
OliveiraL_28,Sapajus xanthosternos,-15.28345,-39.088586
OliveiraL_29,Callicebus melanochir,-15.28345,-39.088586
OliveiraL_3,Callicebus melanochir,-15.154924,-39.525482
OliveiraL_30,Sapajus xanthosternos,-15.539649,-39.329067
OliveiraL_31,Leontopithecus chrysomelas,-15.539649,-39.329067
OliveiraL_32,Callithrix kuhlii,-15.539649,-39.329067
OliveiraL_33,Leontopithecus chrysomelas,-14.978097,-39.284583
OliveiraL_34,Callithrix kuhlii,-14.978097,-39.284583
OliveiraL_4,Leontopithecus chrysomelas,-15.188018,-39.4152
OliveiraL_40,Callicebus nigrifrons,-21.772104,-46.542622
OliveiraL_5,Callithrix kuhlii,-15.188018,-39.4152
OliveiraL_6,Callicebus melanochir,-15.188018,-39.4152
OliveiraL_7,Leontopithecus chrysomelas,-15.377034,-39.129974
OliveiraL_8,Callithrix kuhlii,-15.293333,-39.075278
OliveiraL_9,Callicebus melanochir,-15.293333,-39.075278
RezendeG_GarbinoG_10,Callithrix aurita,-22.3576,-47.3752
RezendeG_GarbinoG_11,Callithrix aurita,-22.3989,-43.146
RezendeG_GarbinoG_12,Callithrix aurita,-21.4045,-42.1619
RezendeG_GarbinoG_13,Callithrix aurita,-23.205,-46.1566
RezendeG_GarbinoG_14,Callithrix aurita,-22.1118,-45.0568
RezendeG_GarbinoG_15,Callithrix aurita,-21.9412,-45.3144
RezendeG_GarbinoG_22,Callithrix aurita,-23.4,-46.58333333
RezendeG_GarbinoG_23,Sapajus libidinosus,-20.195,-50.9089
RezendeG_GarbinoG_24,Sapajus libidinosus,-20.2154,-50.9791
RezendeG_GarbinoG_25,Alouatta caraya,-20.2293,-50.9411
RezendeG_GarbinoG_26,Alouatta caraya,-20.4146,-51.3307
RezendeG_GarbinoG_27,Sapajus nigritus,-22.4934,-52.4699
RezendeG_GarbinoG_28,Sapajus nigritus,-22.4149,-52.5134
RezendeG_GarbinoG_30,Sapajus nigritus,-22.4281,-49.664
RezendeG_GarbinoG_33,Sapajus nigritus,-23.9481,-47.6967
RezendeG_GarbinoG_34,Alouatta guariba,-23.9481,-47.6967
RezendeG_GarbinoG_6,Leontopithecus chrysopygus,-23.66527778,-48.78388889
RezendeG_GarbinoG_7,Leontopithecus chrysopygus,-23.74388889,-48.76944444
RezendeG_GarbinoG_8,Callithrix aurita,-23.2853,-47.203
RezendeG_GarbinoG_9,Callithrix aurita,-23.2364,-45.0483
RochaA_10,Callithrix kuhlii,-16.27524,-40.963333
RochaA_11,Sapajus xanthosternos,-16.350813,-41.093041
RochaA_12,Brachyteles hypoxanthus,-16.350813,-41.093041
RochaA_13,Callithrix geoffroyi,-16.417569,-40.92731
RochaA_14,Callithrix geoffroyi,-16.69039,-40.816527
RochaA_15,Alouatta guariba,-16.701994,-40.821419
RochaA_16,Sapajus nigritus,-21.779206,-46.570296
RochaA_17,Alouatta guariba,-23.099883,-45.592606
RochaA_18,Alouatta guariba,-23.779833,-47.295481
RochaA_2,Callithrix penicillata,-22.708108,-47.626454
RochaA_20,"Callithrix sp,",-22.882729,-46.950364
RochaA_26,Callicebus nigrifrons,-23.182003,-46.531768
RochaA_27,Alouatta guariba,-23.182003,-46.531768
RochaA_28,"Callithrix sp,",-23.034638,-46.952314
RochaA_3,Sapajus nigritus,-22.528087,-48.480095
RochaA_32,Callicebus nigrifrons,-22.307813,-47.621363
RochaA_33,Callicebus nigrifrons,-22.35946,-47.66796
RochaA_34,Sapajus nigritus,-22.354992,-47.480683
RochaA_35,Callicebus nigrifrons,-22.358066,-47.482286
RochaA_36,Callithrix aurita,-22.358066,-47.482286
RochaA_4,Callithrix jacchus,-22.641667,-47.862755
RochaA_5,Callithrix kuhlii,-16.391216,-40.977465
RochaA_6,Callithrix kuhlii,-16.384672,-40.97767
RochaA_7,Callithrix kuhlii,-16.398715,-40.968826
RochaA_8,Callithrix kuhlii,-16.118142,-40.96951
RochaA_9,Alouatta guariba,-16.23456,-40.982926
RUMO_1,Callithrix jacchus,-23.302734,-51.08771
RUMO_100,"Sapajus sp,",-19.288762,-57.617288
RUMO_101,"Sapajus sp,",-19.288762,-57.617288
RUMO_102,"Sapajus sp,",-19.288762,-57.617288
RUMO_103,"Sapajus sp,",-19.262922,-57.632734
RUMO_104,"Sapajus sp,",-19.262922,-57.632734
RUMO_105,"Sapajus sp,",-19.262922,-57.632734
RUMO_106,"Sapajus sp,",-19.262922,-57.632734
RUMO_107,"Sapajus sp,",-19.262922,-57.632734
RUMO_108,"Sapajus sp,",-19.262922,-57.632734
RUMO_109,"Sapajus sp,",-19.262922,-57.632734
RUMO_110,"Sapajus sp,",-19.262922,-57.632734
RUMO_111,"Sapajus sp,",-19.262922,-57.632734
RUMO_112,"Sapajus sp,",-19.262922,-57.632734
RUMO_113,"Sapajus sp,",-19.218021,-57.637137
RUMO_114,"Sapajus sp,",-19.218021,-57.637137
RUMO_115,"Sapajus sp,",-19.218021,-57.637137
RUMO_116,"Sapajus sp,",-19.218021,-57.637137
RUMO_117,"Sapajus sp,",-19.218021,-57.637137
RUMO_118,"Sapajus sp,",-19.218021,-57.637137
RUMO_119,"Sapajus sp,",-19.218021,-57.637137
RUMO_120,"Sapajus sp,",-19.218021,-57.637137
RUMO_121,"Sapajus sp,",-19.218021,-57.637137
RUMO_122,"Sapajus sp,",-19.218021,-57.637137
RUMO_123,Alouatta caraya,-20.24025,-56.345791
RUMO_124,Alouatta caraya,-20.24025,-56.345791
RUMO_141,Sapajus cay,-19.173457,-57.368274
RUMO_142,Sapajus cay,-19.173457,-57.368274
RUMO_143,Sapajus cay,-19.173457,-57.368274
RUMO_144,Sapajus cay,-19.173457,-57.368274
RUMO_145,Sapajus cay,-19.173457,-57.368274
RUMO_146,Sapajus cay,-19.173457,-57.368274
RUMO_147,Sapajus cay,-19.173457,-57.368274
RUMO_148,Sapajus cay,-19.173457,-57.368274
RUMO_149,Sapajus cay,-19.173457,-57.368274
RUMO_150,Sapajus cay,-19.173457,-57.368274
RUMO_151,Sapajus cay,-19.173457,-57.368274
RUMO_152,Sapajus cay,-19.173457,-57.368274
RUMO_153,Sapajus cay,-19.173457,-57.368274
RUMO_154,Sapajus cay,-19.173457,-57.368274
RUMO_155,Sapajus cay,-19.173457,-57.368274
RUMO_156,Sapajus cay,-19.173457,-57.368274
RUMO_157,Sapajus cay,-19.173457,-57.368274
RUMO_158,Sapajus cay,-19.173457,-57.368274
RUMO_159,Sapajus cay,-19.173457,-57.368274
RUMO_160,Sapajus cay,-19.173457,-57.368274
RUMO_161,Sapajus cay,-19.173457,-57.368274
RUMO_162,Sapajus cay,-19.173457,-57.368274
RUMO_163,Sapajus cay,-19.173457,-57.368274
RUMO_164,Sapajus cay,-19.173457,-57.368274
RUMO_165,Sapajus cay,-19.173457,-57.368274
RUMO_166,Sapajus cay,-19.173457,-57.368274
RUMO_167,Sapajus cay,-19.173457,-57.368274
RUMO_168,Sapajus cay,-19.173457,-57.368274
RUMO_169,Sapajus cay,-19.173457,-57.368274
RUMO_170,Sapajus cay,-19.173457,-57.368274
RUMO_171,Sapajus cay,-19.1612488,-57.3793884
RUMO_172,Sapajus cay,-19.1612488,-57.3793884
RUMO_173,Sapajus cay,-19.1612488,-57.3793884
RUMO_174,Sapajus cay,-19.1612488,-57.3793884
RUMO_175,Sapajus cay,-19.1612488,-57.3793884
RUMO_176,Sapajus cay,-19.1612488,-57.3793884
RUMO_177,Sapajus cay,-19.1612488,-57.3793884
RUMO_178,Sapajus cay,-19.1612488,-57.3793884
RUMO_179,Sapajus cay,-19.1612488,-57.3793884
RUMO_180,Sapajus cay,-19.1612488,-57.3793884
RUMO_181,Sapajus cay,-19.1612488,-57.3793884
RUMO_182,Sapajus cay,-19.1612488,-57.3793884
RUMO_183,Sapajus cay,-19.1612488,-57.3793884
RUMO_184,Sapajus cay,-19.1612488,-57.3793884
RUMO_185,Sapajus cay,-19.1612488,-57.3793884
RUMO_186,Sapajus cay,-19.1612488,-57.3793884
RUMO_187,Sapajus cay,-19.1612488,-57.3793884
RUMO_188,Sapajus cay,-19.1612488,-57.3793884
RUMO_189,Sapajus cay,-19.1612488,-57.3793884
RUMO_190,Sapajus cay,-19.1612488,-57.3793884
RUMO_198,Callithrix penicillata,-20.300815,-50.280171
RUMO_199,Sapajus nigritus,-21.367327,-48.530997
RUMO_2,Alouatta guariba,-29.757822,-55.880599
RUMO_200,Sapajus nigritus,-21.367327,-48.530997
RUMO_201,Sapajus nigritus,-21.367327,-48.530997
RUMO_202,Sapajus nigritus,-21.367327,-48.530997
RUMO_203,Sapajus nigritus,-21.367327,-48.530997
RUMO_204,Callithrix penicillata,-20.246443,-50.803472
RUMO_205,Sapajus nigritus,-20.587109,-49.71208
RUMO_206,Sapajus nigritus,-20.587109,-49.71208
RUMO_207,Sapajus nigritus,-20.587109,-49.71208
RUMO_208,Sapajus nigritus,-20.587109,-49.71208
RUMO_209,Sapajus nigritus,-23.946157,-46.648148
RUMO_210,Sapajus nigritus,-23.946157,-46.648148
RUMO_211,Sapajus nigritus,-23.946157,-46.648148
RUMO_212,Sapajus nigritus,-23.946157,-46.648148
RUMO_213,Sapajus nigritus,-23.946157,-46.648148
RUMO_214,Sapajus nigritus,-23.946157,-46.648148
RUMO_215,Sapajus nigritus,-23.946157,-46.648148
RUMO_216,Sapajus nigritus,-23.946157,-46.648148
RUMO_217,Sapajus nigritus,-23.961287,-46.650558
RUMO_218,Sapajus nigritus,-23.961287,-46.650558
RUMO_219,Sapajus nigritus,-23.961287,-46.650558
RUMO_220,Sapajus nigritus,-23.961287,-46.650558
RUMO_221,Sapajus nigritus,-23.961287,-46.650558
RUMO_222,Sapajus nigritus,-23.961287,-46.650558
RUMO_223,Sapajus nigritus,-23.961287,-46.650558
RUMO_224,Sapajus nigritus,-23.961287,-46.650558
RUMO_225,Sapajus nigritus,-23.961287,-46.650558
RUMO_226,Sapajus nigritus,-23.961287,-46.650558
RUMO_227,Sapajus nigritus,-23.971337,-46.60683
RUMO_228,Sapajus nigritus,-23.971337,-46.60683
RUMO_229,Sapajus nigritus,-23.971337,-46.60683
RUMO_230,Sapajus nigritus,-23.971337,-46.60683
RUMO_231,Sapajus nigritus,-23.971337,-46.60683
RUMO_242,Sapajus nigritus,-23.970003,-46.652554
RUMO_243,Sapajus nigritus,-23.970003,-46.652554
RUMO_244,Callithrix penicillata,-20.2672,-50.5871
RUMO_245,Callithrix penicillata,-20.2672,-50.5871
RUMO_246,Callithrix penicillata,-20.267,-50.6086
RUMO_247,Sapajus nigritus,-20.467735,-49.861572
RUMO_248,Sapajus nigritus,-20.467735,-49.861572
RUMO_249,Sapajus nigritus,-20.467735,-49.861572
RUMO_250,Sapajus nigritus,-20.467735,-49.861572
RUMO_251,Sapajus nigritus,-20.467735,-49.861572
RUMO_252,Sapajus nigritus,-20.467735,-49.861572
RUMO_253,Sapajus nigritus,-20.467735,-49.861572
RUMO_254,Sapajus nigritus,-20.467735,-49.861572
RUMO_255,Sapajus nigritus,-20.467735,-49.861572
RUMO_256,Sapajus nigritus,-20.467735,-49.861572
RUMO_257,Sapajus nigritus,-20.467735,-49.861572
RUMO_258,Sapajus nigritus,-20.467735,-49.861572
RUMO_259,Sapajus nigritus,-20.467735,-49.861572
RUMO_260,Sapajus nigritus,-20.467735,-49.861572
RUMO_261,Sapajus nigritus,-20.467735,-49.861572
RUMO_262,Sapajus nigritus,-20.467735,-49.861572
RUMO_263,Sapajus nigritus,-20.467735,-49.861572
RUMO_264,Sapajus nigritus,-20.467735,-49.861572
RUMO_265,Sapajus nigritus,-20.467735,-49.861572
RUMO_266,Sapajus nigritus,-20.467735,-49.861572
RUMO_281,Callithrix jacchus,-22.303396,-48.933576
RUMO_282,Callithrix jacchus,-22.303396,-48.933576
RUMO_283,Callithrix jacchus,-22.317395,-48.951338
RUMO_3,Alouatta guariba,-29.919744,-53.092228
RUMO_36,Callithrix penicillata,-22.388282,-49.065844
RUMO_39,Sapajus nigritus,-21.262949,-50.388415
RUMO_4,Alouatta guariba,-29.924249,-53.120553
RUMO_40,Sapajus nigritus,-21.262949,-50.388415
RUMO_41,Sapajus nigritus,-21.262949,-50.388415
RUMO_42,Sapajus nigritus,-21.262949,-50.388415
RUMO_43,Sapajus nigritus,-21.262949,-50.388415
RUMO_44,Sapajus nigritus,-21.262949,-50.388415
RUMO_45,Sapajus nigritus,-21.262949,-50.388415
RUMO_46,Sapajus nigritus,-21.262949,-50.388415
RUMO_47,Sapajus nigritus,-21.262949,-50.388415
RUMO_48,Sapajus nigritus,-21.262949,-50.388415
RUMO_49,Sapajus nigritus,-21.262949,-50.388415
RUMO_5,Alouatta guariba,-29.924249,-53.120553
RUMO_50,Sapajus nigritus,-21.262949,-50.388415
RUMO_51,Sapajus nigritus,-21.262949,-50.388415
RUMO_52,Sapajus nigritus,-21.262949,-50.388415
RUMO_53,Sapajus nigritus,-21.262949,-50.388415
RUMO_54,Sapajus nigritus,-21.262949,-50.388415
RUMO_55,Sapajus nigritus,-21.262949,-50.388415
RUMO_56,Sapajus nigritus,-21.262949,-50.388415
RUMO_57,Sapajus nigritus,-21.262949,-50.388415
RUMO_58,Sapajus nigritus,-21.262949,-50.388415
RUMO_6,Alouatta guariba,-29.924249,-53.120553
RUMO_61,Alouatta caraya,-20.560513,-54.667359
RUMO_62,Alouatta caraya,-20.560513,-54.667359
RUMO_63,Alouatta caraya,-20.560513,-54.667359
RUMO_7,Alouatta guariba,-29.924249,-53.120553
RUMO_72,Sapajus nigritus,-19.263622,-57.632642
RUMO_73,Sapajus nigritus,-19.263622,-57.632642
RUMO_74,Sapajus nigritus,-19.263622,-57.632642
RUMO_75,Sapajus nigritus,-19.263622,-57.632642
RUMO_76,Sapajus nigritus,-19.263622,-57.632642
RUMO_77,Sapajus nigritus,-19.263622,-57.632642
RUMO_78,Sapajus nigritus,-19.263622,-57.632642
RUMO_79,Sapajus nigritus,-19.263622,-57.632642
RUMO_80,Sapajus nigritus,-19.263622,-57.632642
RUMO_81,Sapajus nigritus,-19.263622,-57.632642
RUMO_82,Sapajus nigritus,-19.263622,-57.632642
RUMO_83,Sapajus nigritus,-19.263622,-57.632642
RUMO_84,Sapajus nigritus,-19.263622,-57.632642
RUMO_85,Sapajus nigritus,-19.263622,-57.632642
RUMO_86,Sapajus nigritus,-19.253971,-57.633964
RUMO_87,Sapajus nigritus,-19.253971,-57.633964
RUMO_88,Sapajus nigritus,-19.253971,-57.633964
RUMO_89,Sapajus nigritus,-19.253971,-57.633964
RUMO_90,Sapajus nigritus,-19.253971,-57.633964
RUMO_91,Sapajus nigritus,-19.253971,-57.633964
RUMO_92,Sapajus nigritus,-19.253971,-57.633964
RUMO_93,Sapajus nigritus,-19.253971,-57.633964
RUMO_94,Sapajus nigritus,-19.253971,-57.633964
RUMO_95,"Sapajus sp,",-19.288762,-57.617288
RUMO_96,"Sapajus sp,",-19.288762,-57.617288
RUMO_97,"Sapajus sp,",-19.288762,-57.617288
RUMO_98,"Sapajus sp,",-19.288762,-57.617288
RUMO_99,"Sapajus sp,",-19.288762,-57.617288
Sabino-SantosG_La_Serra_10,Callithrix penicillata,-21.1208,-47.79253
Sabino-SantosG_La_Serra_11,Callithrix penicillata,-21.17273,-47.78816
Sabino-SantosG_La_Serra_12,Callithrix penicillata,-21.26387,-47.81907
Sabino-SantosG_La_Serra_13,Callithrix penicillata,-21.11831,-47.80978
Sabino-SantosG_La_Serra_14,Callithrix penicillata,-21.18893,-47.71035
Sabino-SantosG_La_Serra_15,Callithrix penicillata,-21.18624,-47.80579
Sabino-SantosG_La_Serra_16,Callithrix penicillata,-21.13044,-47.75167
Sabino-SantosG_La_Serra_17,Callithrix penicillata,-21.18853,-47.73511
Sabino-SantosG_La_Serra_18,Callithrix penicillata,-21.19068,-47.75837
Sabino-SantosG_La_Serra_19,Callithrix penicillata,-21.18141,-47.83335
Sabino-SantosG_La_Serra_20,Callithrix penicillata,-21.16199,-47.7341
Sabino-SantosG_La_Serra_21,Callithrix penicillata,-21.15794,-47.80004
Sabino-SantosG_La_Serra_22,Callithrix penicillata,-21.19524,-47.76304
Sabino-SantosG_La_Serra_23,Callithrix penicillata,-21.26741,-47.81255
Sabino-SantosG_La_Serra_24,Callithrix penicillata,-21.21523,-47.80652
Sabino-SantosG_La_Serra_25,Callithrix penicillata,-21.19052,-47.78953
Sabino-SantosG_La_Serra_26,Callithrix penicillata,-21.19052,-47.78953
Sabino-SantosG_La_Serra_27,Callithrix penicillata,-21.19052,-47.78953
Sabino-SantosG_La_Serra_28,Callithrix penicillata,-21.19052,-47.78953
Sabino-SantosG_La_Serra_29,Callithrix penicillata,-21.12377,-47.78172
Sabino-SantosG_La_Serra_4,Callithrix penicillata,-21.19914,-47.85733
Sabino-SantosG_La_Serra_5,Callithrix penicillata,-21.23687,-47.80192
Sabino-SantosG_La_Serra_6,Callithrix penicillata,-21.27154,-47.83345
Sabino-SantosG_La_Serra_7,Callithrix penicillata,-21.18912,-47.71401
Sabino-SantosG_La_Serra_8,Callithrix penicillata,-21.1776,-47.73382
Sabino-SantosG_La_Serra_9,Callithrix penicillata,-21.17976,-47.85611
SilvaL_1,Sapajus nigritus,-22.772358,-48.968306
SilvaL_10,Sapajus nigritus,-22.59775,-49.336506
SilvaL_11,Alouatta guariba,-22.588556,-49.420472
SilvaL_12,Alouatta guariba,-22.760403,-49.015561
SilvaL_13,Leontopithecus chrysopygus,-22.778069,-49.088572
SilvaL_14,Sapajus nigritus,-22.608461,-49.3013
SilvaL_15,Sapajus nigritus,-22.544369,-48.659228
SilvaL_16,Sapajus nigritus,-22.577586,-49.017053
SilvaL_17,Sapajus nigritus,-22.581192,-49.215672
SilvaL_18,Sapajus nigritus,-22.826231,-48.783072
SilvaL_19,Sapajus nigritus,-22.497408,-49.031178
SilvaL_2,Sapajus nigritus,-22.509339,-48.989822
SilvaL_20,Sapajus nigritus,-22.593642,-49.259153
SilvaL_21,Sapajus nigritus,-22.568436,-48.890767
SilvaL_22,Alouatta guariba,-22.560872,-49.395206
SilvaL_23,Sapajus nigritus,-22.712528,-48.834592
SilvaL_24,Sapajus nigritus,-22.061914,-48.818139
SilvaL_25,Alouatta guariba,-22.529764,-48.916672
SilvaL_26,Sapajus nigritus,-22.838811,-48.511742
SilvaL_27,Sapajus nigritus,-22.804303,-48.516028
SilvaL_28,Sapajus nigritus,-22.894558,-48.876308
SilvaL_29,Sapajus nigritus,-22.108086,-48.851436
SilvaL_3,Sapajus nigritus,-22.8433,-48.789578
SilvaL_30,Sapajus nigritus,-22.115319,-48.855883
SilvaL_31,Sapajus nigritus,-22.120661,-48.850225
SilvaL_32,Sapajus nigritus,-22.076736,-48.831997
SilvaL_33,Sapajus nigritus,-22.068367,-48.836931
SilvaL_34,Sapajus nigritus,-22.762817,-48.863994
SilvaL_35,Leontopithecus chrysopygus,-22.772053,-48.967731
SilvaL_4,Sapajus nigritus,-22.583508,-48.986925
SilvaL_5,Sapajus nigritus,-22.380503,-49.675583
SilvaL_6,Sapajus nigritus,-22.629239,-49.024211
SilvaL_7,Sapajus nigritus,-22.858033,-48.7381
SilvaL_8,Sapajus nigritus,-22.780983,-49.089033
SilvaL_9,Sapajus nigritus,-22.639961,-48.838342
