id,especie,latitude,longitude
RN0854,Eleoscytalopus indigoticus,-19.883333,-43.35
RN0855,Dysithamnus mentalis,-19.883333,-43.35
RN0856,Drymophila ochropyga,-19.883333,-43.35
RN0857,Pyriglena leucoptera,-19.883333,-43.35
RN0858,Conopophaga lineata,-19.883333,-43.35
RN0859,Xenops rutilans,-19.883333,-43.35
RN0860,Sittasomus griseicapillus,-19.883333,-43.35
RN0861,Xiphorhynchus fuscus,-19.883333,-43.35
RN0862,Mionectes rufiventris,-19.883333,-43.35
RN0863,Leptopogon amaurocephalus,-19.883333,-43.35
RN0864,Poecilotriccus plumbeiceps,-19.883333,-43.35
RN0865,Tolmomyias sulphurescens,-19.883333,-43.35
RN0866,Platyrinchus mystaceus,-19.883333,-43.35
RN0867,Lathrotriccus euleri,-19.883333,-43.35
RN0868,Chiroxiphia caudata,-19.883333,-43.35
RN0869,Ilicura militaris,-19.883333,-43.35
RN0870,Tachyphonus coronatus,-19.883333,-43.35
RN0871,Trichothraupis melanops,-19.883333,-43.35
RN0872,Phaethornis squalidus,-19.883333,-43.35
RN0873,Thalurania glaucopis,-19.883333,-43.35
RN0874,Aphantochroa cirrochloris,-19.883333,-43.35
RN0875,Picumnus cirratus,-19.883333,-43.35
RN0876,Myiobius atricaudus,-19.883333,-43.35
RN0877,Manacus manacus,-19.883333,-43.35
RN0878,Basileuterus culicivorus,-19.883333,-43.35
RN0879,Hylophilus poicilotis,-19.883333,-43.35
RN0880,Drymophila ochropyga,-19.883333,-43.35
RN0881,Pyriglena leucoptera,-19.883333,-43.35
RN0882,Conopophaga lineata,-19.883333,-43.35
RN0883,Xiphorhynchus fuscus,-19.883333,-43.35
RN0884,Poecilotriccus plumbeiceps,-19.883333,-43.35
RN0885,Platyrinchus mystaceus,-19.883333,-43.35
RN0886,Lathrotriccus euleri,-19.883333,-43.35
RN0887,Amazilia lactea,-19.883333,-43.35
RN0888,Basileuterus culicivorus,-19.883333,-43.35
RN0889,Pyriglena leucoptera,-19.883333,-43.35
RN0890,Conopophaga lineata,-19.883333,-43.35
RN0891,Xiphorhynchus fuscus,-19.883333,-43.35
RN0892,Tolmomyias sulphurescens,-19.883333,-43.35
RN0893,Platyrinchus mystaceus,-19.883333,-43.35
RN0894,Lathrotriccus euleri,-19.883333,-43.35
RN0895,Chiroxiphia caudata,-19.883333,-43.35
RN0896,Ilicura militaris,-19.883333,-43.35
RN0897,Tachyphonus coronatus,-19.883333,-43.35
RN0898,Trichothraupis melanops,-19.883333,-43.35
RN0899,Phaethornis squalidus,-19.883333,-43.35
RN0900,Myrmoderus loricatus,-19.883333,-43.35
RN0901,Basileuterus culicivorus,-19.883333,-43.35
RN0902,Tangara cayana,-19.883333,-43.35
RN0903,Dysithamnus mentalis,-19.883333,-43.35
RN0904,Drymophila ochropyga,-19.883333,-43.35
RN0905,Pyriglena leucoptera,-19.883333,-43.35
RN0906,Synallaxis ruficapilla,-19.883333,-43.35
RN0907,Sittasomus griseicapillus,-19.883333,-43.35
RN0908,Xiphorhynchus fuscus,-19.883333,-43.35
RN0909,Tolmomyias sulphurescens,-19.883333,-43.35
RN0910,Platyrinchus mystaceus,-19.883333,-43.35
RN0911,Lathrotriccus euleri,-19.883333,-43.35
RN0912,Chiroxiphia caudata,-19.883333,-43.35
RN0913,Ilicura militaris,-19.883333,-43.35
RN0914,Basileuterus culicivorus,-19.883333,-43.35
RN0915,Trichothraupis melanops,-19.883333,-43.35
RN0916,Saltator similis,-19.883333,-43.35
RN0917,Thalurania glaucopis,-19.883333,-43.35
RN0918,Manacus manacus,-19.883333,-43.35
RN0919,Basileuterus culicivorus,-19.883333,-43.35
RN0920,Dysithamnus mentalis,-19.883333,-43.35
RN0921,Pyriglena leucoptera,-19.883333,-43.35
RN0922,Automolus leucophthalmus,-19.883333,-43.35
RN0923,Sittasomus griseicapillus,-19.883333,-43.35
RN0924,Platyrinchus mystaceus,-19.883333,-43.35
RN0925,Chiroxiphia caudata,-19.883333,-43.35
RN0926,Ilicura militaris,-19.883333,-43.35
RN0927,Phaethornis squalidus,-19.883333,-43.35
RN0928,Thalurania glaucopis,-19.883333,-43.35
RN0929,Myrmoderus loricatus,-19.883333,-43.35
RN0930,Synallaxis cinerascens,-19.883333,-43.35
RN0931,Corythopis delalandi,-19.883333,-43.35
RN0932,Geothlypis aequinoctialis,-19.883333,-43.35
RN0933,Basileuterus culicivorus,-19.883333,-43.35
RN0934,Dysithamnus mentalis,-19.883333,-43.35
RN0935,Drymophila ochropyga,-19.883333,-43.35
RN0936,Pyriglena leucoptera,-19.883333,-43.35
RN0937,Sittasomus griseicapillus,-19.883333,-43.35
RN0938,Xiphorhynchus fuscus,-19.883333,-43.35
RN0939,Leptopogon amaurocephalus,-19.883333,-43.35
RN0940,Platyrinchus mystaceus,-19.883333,-43.35
RN0941,Chiroxiphia caudata,-19.883333,-43.35
RN0942,Ilicura militaris,-19.883333,-43.35
RN0943,Schiffornis virescens,-19.883333,-43.35
RN0944,Basileuterus culicivorus,-19.883333,-43.35
RN0945,Trichothraupis melanops,-19.883333,-43.35
RN0946,Phaethornis pretrei,-19.883333,-43.35
RN0947,Florisuga fusca,-19.883333,-43.35
RN0948,Myrmoderus loricatus,-19.883333,-43.35
RN0949,Synallaxis cinerascens,-19.883333,-43.35
RN0950,Corythopis delalandi,-19.883333,-43.35
RN0951,Myiothlypis flaveola,-19.883333,-43.35
RN0952,Basileuterus culicivorus,-19.883333,-43.35
RN0953,Thamnophilus caerulescens,-19.883333,-43.35
RN0954,Pyriglena leucoptera,-19.883333,-43.35
RN0955,Automolus leucophthalmus,-19.883333,-43.35
RN0956,Sittasomus griseicapillus,-19.883333,-43.35
RN0957,Leptopogon amaurocephalus,-19.883333,-43.35
RN0958,Platyrinchus mystaceus,-19.883333,-43.35
RN0959,Chiroxiphia caudata,-19.883333,-43.35
RN0960,Ilicura militaris,-19.883333,-43.35
RN0961,Turdus rufiventris,-19.883333,-43.35
RN0962,Turdus leucomelas,-19.883333,-43.35
RN0963,Turdus albicollis,-19.883333,-43.35
RN0964,Hylophilus poicilotis,-19.883333,-43.35
RN0965,Tachyphonus coronatus,-19.883333,-43.35
RN0966,Trichothraupis melanops,-19.883333,-43.35
RN0967,Phaethornis squalidus,-19.883333,-43.35
RN0968,Amazilia lactea,-19.883333,-43.35
RN0969,Formicivora serrana,-19.883333,-43.35
RN0970,Myrmoderus loricatus,-19.883333,-43.35
RN0971,Elaenia obscura,-19.883333,-43.35
RN0972,Manacus manacus,-19.883333,-43.35
RN0973,Myiothlypis flaveola,-19.883333,-43.35
RN0974,Basileuterus culicivorus,-19.883333,-43.35
RN0975,Thamnophilus caerulescens,-19.883333,-43.35
RN0976,Dysithamnus mentalis,-19.883333,-43.35
RN0977,Pyriglena leucoptera,-19.883333,-43.35
RN0978,Conopophaga lineata,-19.883333,-43.35
RN0979,Automolus leucophthalmus,-19.883333,-43.35
RN0980,Sittasomus griseicapillus,-19.883333,-43.35
RN0981,Camptostoma obsoletum,-19.883333,-43.35
RN0982,Poecilotriccus plumbeiceps,-19.883333,-43.35
RN0983,Ilicura militaris,-19.883333,-43.35
RN0984,Turdus rufiventris,-19.883333,-43.35
RN0985,Turdus leucomelas,-19.883333,-43.35
RN0986,Turdus albicollis,-19.883333,-43.35
RN0987,Coereba flaveola,-19.883333,-43.35
RN0988,Saltator similis,-19.883333,-43.35
RN0989,Amazilia lactea,-19.883333,-43.35
RN0990,Thamnophilus ruficapillus,-19.883333,-43.35
RN0991,Herpsilochmus atricapillus,-19.883333,-43.35
RN0992,Formicivora serrana,-19.883333,-43.35
RN0993,Phaeomyias murina,-19.883333,-43.35
RN0994,Elaenia obscura,-19.883333,-43.35
RN0995,Manacus manacus,-19.883333,-43.35
RN0997,Basileuterus culicivorus,-19.883333,-43.35
RN0998,Sporophila nigricollis,-19.883333,-43.35
RN0999,Pyriglena leucoptera,-19.883333,-43.35
RN1000,Automolus leucophthalmus,-19.883333,-43.35
RN1001,Sittasomus griseicapillus,-19.883333,-43.35
RN1002,Leptopogon amaurocephalus,-19.883333,-43.35
RN1003,Tolmomyias sulphurescens,-19.883333,-43.35
RN1004,Platyrinchus mystaceus,-19.883333,-43.35
RN1005,Lathrotriccus euleri,-19.883333,-43.35
RN1006,Chiroxiphia caudata,-19.883333,-43.35
RN1007,Basileuterus culicivorus,-19.883333,-43.35
RN1008,Tachyphonus coronatus,-19.883333,-43.35
RN1009,Trichothraupis melanops,-19.883333,-43.35
RN1010,Saltator similis,-19.883333,-43.35
RN1011,Thalurania glaucopis,-19.883333,-43.35
RN1012,Amazilia lactea,-19.883333,-43.35
RN1013,Myrmoderus loricatus,-19.883333,-43.35
RN1014,Synallaxis cinerascens,-19.883333,-43.35
RN1015,Myiothlypis flaveola,-19.883333,-43.35
RN1016,Basileuterus culicivorus,-19.883333,-43.35
RN1017,Dysithamnus mentalis,-19.883333,-43.35
RN1018,Pyriglena leucoptera,-19.883333,-43.35
RN1019,Conopophaga lineata,-19.883333,-43.35
RN1020,Synallaxis ruficapilla,-19.883333,-43.35
RN1021,Automolus leucophthalmus,-19.883333,-43.35
RN1022,Sittasomus griseicapillus,-19.883333,-43.35
RN1023,Xiphorhynchus fuscus,-19.883333,-43.35
RN1024,Platyrinchus mystaceus,-19.883333,-43.35
RN1025,Lathrotriccus euleri,-19.883333,-43.35
RN1026,Chiroxiphia caudata,-19.883333,-43.35
RN1027,Ilicura militaris,-19.883333,-43.35
RN1028,Schiffornis virescens,-19.883333,-43.35
RN1029,Tachyphonus coronatus,-19.883333,-43.35
RN1030,Trichothraupis melanops,-19.883333,-43.35
RN1031,Geotrygon montana,-19.883333,-43.35
RN1032,Phaethornis squalidus,-19.883333,-43.35
RN1033,Amazilia lactea,-19.883333,-43.35
RN1034,Myrmoderus loricatus,-19.883333,-43.35
RN1035,Myiobius atricaudus,-19.883333,-43.35
RN1036,Basileuterus culicivorus,-19.883333,-43.35
RN1037,Pyriglena leucoptera,-19.883333,-43.35
RN1038,Synallaxis ruficapilla,-19.883333,-43.35
RN1039,Platyrinchus mystaceus,-19.883333,-43.35
RN1040,Lathrotriccus euleri,-19.883333,-43.35
RN1041,Turdus rufiventris,-19.883333,-43.35
RN1042,Turdus leucomelas,-19.883333,-43.35
RN1043,Turdus albicollis,-19.883333,-43.35
RN1044,Tachyphonus coronatus,-19.883333,-43.35
RN1045,Saltator similis,-19.883333,-43.35
RN1046,Phaethornis squalidus,-19.883333,-43.35
RN1047,Myrmoderus loricatus,-19.883333,-43.35
RN1048,Synallaxis cinerascens,-19.883333,-43.35
RN1049,Dysithamnus mentalis,-19.883333,-43.35
RN1050,Pyriglena leucoptera,-19.883333,-43.35
RN1051,Chiroxiphia caudata,-19.883333,-43.35
RN1052,Ilicura militaris,-19.883333,-43.35
RN1053,Turdus leucomelas,-19.883333,-43.35
RN1054,Basileuterus culicivorus,-19.883333,-43.35
RN1055,Trichothraupis melanops,-19.883333,-43.35
RN1056,Phaethornis squalidus,-19.883333,-43.35
RN1057,Myiothlypis flaveola,-19.883333,-43.35
RN1058,Basileuterus culicivorus,-19.883333,-43.35
RN1801,Amazilia fimbriata,-22.95,-46.733333
RN1802,Amazilia lactea,-22.95,-46.733333
RN1803,Amazilia versicolor,-22.95,-46.733333
RN1804,Automolus leucophthalmus,-22.95,-46.733333
RN1805,Basileuterus culicivorus,-22.95,-46.733333
RN1806,Myiothlypis leucoblephara,-22.95,-46.733333
RN1807,Camptostoma obsoletum,-22.95,-46.733333
RN1808,Antrostomus rufus,-22.95,-46.733333
RN1809,Celeus flavescens,-22.95,-46.733333
RN1810,Chloroceryle americana,-22.95,-46.733333
RN1811,Columbina talpacoti,-22.95,-46.733333
RN1812,Conopophaga lineata,-22.95,-46.733333
RN1813,Cyclarhis gujanensis,-22.95,-46.733333
RN1814,Dysithamnus mentalis,-22.95,-46.733333
RN1815,Lathrotriccus euleri,-22.95,-46.733333
RN1816,Leptotila rufaxilla,-22.95,-46.733333
RN1817,Leptotila verreauxi,-22.95,-46.733333
RN1818,Lochmias nematura,-22.95,-46.733333
RN1819,Malacoptila striata,-22.95,-46.733333
RN1820,Myiarchus ferox,-22.95,-46.733333
RN1821,Myiarchus swainsoni,-22.95,-46.733333
RN1822,Myiodynastes maculatus,-22.95,-46.733333
RN1823,Myiozetetes similis,-22.95,-46.733333
RN1824,Piaya cayana,-22.95,-46.733333
RN1825,Rupornis magnirostris,-22.95,-46.733333
RN1826,Saltator similis,-22.95,-46.733333
RN1827,Synallaxis ruficapilla,-22.95,-46.733333
RN1828,Tachyphonus coronatus,-22.95,-46.733333
RN1829,Thalurania glaucopis,-22.95,-46.733333
RN1830,Thamnophilus caerulescens,-22.95,-46.733333
RN1831,Tangara sayaca,-22.95,-46.733333
RN1832,Tolmomyias sulphurescens,-22.95,-46.733333
RN1833,Trichothraupis melanops,-22.95,-46.733333
RN1834,Turdus amaurochalinus,-22.95,-46.733333
RN1835,Turdus leucomelas,-22.95,-46.733333
RN1836,Turdus rufiventris,-22.95,-46.733333
RN1837,Veniliornis spilogaster,-22.95,-46.733333
RN1838,Volatinia jacarina,-22.95,-46.733333
RN1839,Zonotrichia capensis,-22.95,-46.733333
RN1840,Phaethornis pretrei,-22.95,-46.733333
RN1841,Amazilia lactea,-22.95,-46.733333
RN1842,Basileuterus culicivorus,-22.95,-46.733333
RN1843,Myiothlypis leucoblephara,-22.95,-46.733333
RN1844,Chlorostilbon lucidus,-22.95,-46.733333
RN1845,Colaptes melanochloros,-22.95,-46.733333
RN1846,Columbina talpacoti,-22.95,-46.733333
RN1847,Coryphospingus cucullatus,-22.95,-46.733333
RN1848,Cyclarhis gujanensis,-22.95,-46.733333
RN1849,Dacnis cayana,-22.95,-46.733333
RN1850,Dysithamnus mentalis,-22.95,-46.733333
RN1851,Elaenia mesoleuca,-22.95,-46.733333
RN1852,Eupetomena macroura,-22.95,-46.733333
RN1853,Leptotila rufaxilla,-22.95,-46.733333
RN1854,Leptotila verreauxi,-22.95,-46.733333
RN1855,Myiarchus ferox,-22.95,-46.733333
RN1856,Myiarchus swainsoni,-22.95,-46.733333
RN1857,Myiarchus tyrannulus,-22.95,-46.733333
RN1858,Myiodynastes maculatus,-22.95,-46.733333
RN1859,Phaethornis eurynome,-22.95,-46.733333
RN1860,Phaethornis pretrei,-22.95,-46.733333
RN1861,Piaya cayana,-22.95,-46.733333
RN1862,Picumnus temminckii,-22.95,-46.733333
RN1863,Pitangus sulphuratus,-22.95,-46.733333
RN1864,Saltator similis,-22.95,-46.733333
RN1865,Synallaxis ruficapilla,-22.95,-46.733333
RN1866,Synallaxis spixi,-22.95,-46.733333
RN1867,Tachyphonus coronatus,-22.95,-46.733333
RN1868,Thalurania glaucopis,-22.95,-46.733333
RN1869,Thamnophilus caerulescens,-22.95,-46.733333
RN1870,Thlypopsis sordida,-22.95,-46.733333
RN1871,Tangara sayaca,-22.95,-46.733333
RN1872,Tolmomyias sulphurescens,-22.95,-46.733333
RN1873,Troglodytes musculus,-22.95,-46.733333
RN1874,Turdus amaurochalinus,-22.95,-46.733333
RN1875,Turdus leucomelas,-22.95,-46.733333
RN1876,Turdus rufiventris,-22.95,-46.733333
RN1877,Veniliornis spilogaster,-22.95,-46.733333
RN1878,Vireo chivi,-22.95,-46.733333
RN1879,Volatinia jacarina,-22.95,-46.733333
RN1880,Zenaida auriculata,-22.95,-46.733333
RN1881,Zonotrichia capensis,-22.95,-46.733333
RN1949,Antilophia galeata,-18.949166,-48.203888
RN1950,Arremon flavirostris,-18.949166,-48.203888
RN1951,Myiothlypis flaveola,-18.949166,-48.203888
RN1952,Basileuterus culicivorus,-18.949166,-48.203888
RN1953,Myiothlypis leucophrys,-18.949166,-48.203888
RN1954,Chlorostilbon lucidus,-18.949166,-48.203888
RN1955,Coereba flaveola,-18.949166,-48.203888
RN1956,Eucometis penicillata,-18.949166,-48.203888
RN1957,Galbula ruficauda,-18.949166,-48.203888
RN1960,Lathrotriccus euleri,-18.949166,-48.203888
RN1961,Leptopogon amaurocephalus,-18.949166,-48.203888
RN1962,Phaethornis pretrei,-18.949166,-48.203888
RN1963,Platyrinchus mystaceus,-18.949166,-48.203888
RN1964,Synallaxis scutata,-18.949166,-48.203888
RN1965,Saltator maximus,-18.949166,-48.203888
RN1966,Saltator similis,-18.949166,-48.203888
RN1967,Columbina squammata,-18.949166,-48.203888
RN1969,Thamnophilus caerulescens,-18.949166,-48.203888
RN1970,Cantorchilus leucotis,-18.949166,-48.203888
RN1971,Tolmomyias sulphurescens,-18.949166,-48.203888
RN1972,Turdus leucomelas,-18.949166,-48.203888
RN1973,Turdus rufiventris,-18.949166,-48.203888
RN1974,Volatinia jacarina,-18.949166,-48.203888
RN1975,Sclerurus scansor,-23.85083333,-47.46027778
RN1976,Sittasomus griseicapillus,-23.85083333,-47.46027778
RN1977,Synallaxis ruficapilla,-23.85083333,-47.46027778
RN1978,Syndactyla rufosuperciliata,-23.85083333,-47.46027778
RN1979,Picumnus temminckii,-23.85083333,-47.46027778
RN1980,Platyrinchus mystaceus,-23.85083333,-47.46027778
RN1981,Phaethornis squalidus,-23.85083333,-47.46027778
RN1982,Pyriglena leucoptera,-23.85083333,-47.46027778
RN1983,Turdus leucomelas,-23.85083333,-47.46027778
RN1984,Turdus rufiventris,-23.85083333,-47.46027778
RN1985,Xiphorhynchus fuscus,-23.85083333,-47.46027778
RN1986,Thamnophilus caerulescens,-23.85083333,-47.46027778
RN1987,Tachyphonus coronatus,-23.85083333,-47.46027778
RN1988,Thalurania glaucopis,-23.85083333,-47.46027778
RN1989,Turdus albicollis,-23.85083333,-47.46027778
RN1990,Tolmomyias sulphurescens,-23.85083333,-47.46027778
RN1991,Trichothraupis melanops,-23.85083333,-47.46027778
RN1992,Conopophaga lineata,-23.85083333,-47.46027778
RN1993,Dysithamnus mentalis,-23.85083333,-47.46027778
RN1994,Dendrocolaptes platyrostris,-23.85083333,-47.46027778
RN1995,Basileuterus culicivorus,-23.85083333,-47.46027778
RN1996,Attila rufus,-23.85083333,-47.46027778
RN1997,Chiroxiphia caudata,-23.85083333,-47.46027778
RN1998,Myiothlypis leucoblephara,-23.85083333,-47.46027778
RN1999,Mionectes rufiventris,-23.85083333,-47.46027778
RN2000,Leptotila verreauxi,-23.85083333,-47.46027778
RN2001,Phaethornis eurynome,-23.85083333,-47.46027778
RN2002,Grallaria varia,-23.85083333,-47.46027778
RN2003,Haplospiza unicolor,-23.85083333,-47.46027778
RN2004,Florisuga fusca,-23.85083333,-47.46027778
RN2005,Leptopogon amaurocephalus,-23.85083333,-47.46027778
RN2006,Lathrotriccus euleri,-23.85083333,-47.46027778
RN2007,Synallaxis ruficapilla,-23.84944444,-47.46166667
RN2008,Syndactyla rufosuperciliata,-23.84944444,-47.46166667
RN2009,Platyrinchus mystaceus,-23.84944444,-47.46166667
RN2010,Pyriglena leucoptera,-23.84944444,-47.46166667
RN2011,Turdus rufiventris,-23.84944444,-47.46166667
RN2012,Xiphorhynchus fuscus,-23.84944444,-47.46166667
RN2013,Thamnophilus caerulescens,-23.84944444,-47.46166667
RN2014,Tachyphonus coronatus,-23.84944444,-47.46166667
RN2015,Thalurania glaucopis,-23.84944444,-47.46166667
RN2016,Turdus albicollis,-23.84944444,-47.46166667
RN2017,Trichothraupis melanops,-23.84944444,-47.46166667
RN2018,Conopophaga lineata,-23.84944444,-47.46166667
RN2019,Chlorostilbon lucidus,-23.84944444,-47.46166667
RN2020,Basileuterus culicivorus,-23.84944444,-47.46166667
RN2021,Myiothlypis leucoblephara,-23.84944444,-47.46166667
RN2022,Phaethornis eurynome,-23.84944444,-47.46166667
RN2023,Lathrotriccus euleri,-23.84944444,-47.46166667
RN2024,Sclerurus scansor,-23.91972222,-47.45222222
RN2025,Sittasomus griseicapillus,-23.91972222,-47.45222222
RN2026,Schiffornis virescens,-23.91972222,-47.45222222
RN2027,Sporophila lineola,-23.91972222,-47.45222222
RN2028,Platyrinchus mystaceus,-23.91972222,-47.45222222
RN2029,Pyriglena leucoptera,-23.91972222,-47.45222222
RN2030,Turdus rufiventris,-23.91972222,-47.45222222
RN2031,Xenops minutus,-23.91972222,-47.45222222
RN2032,Xiphorhynchus fuscus,-23.91972222,-47.45222222
RN2033,Thalurania glaucopis,-23.91972222,-47.45222222
RN2034,Trichothraupis melanops,-23.91972222,-47.45222222
RN2035,Colaptes melanochloros,-23.91972222,-47.45222222
RN2036,Conopophaga lineata,-23.91972222,-47.45222222
RN2037,Dysithamnus mentalis,-23.91972222,-47.45222222
RN2038,Basileuterus culicivorus,-23.91972222,-47.45222222
RN2039,Automolus leucophthalmus,-23.91972222,-47.45222222
RN2040,Anabazenops fuscus,-23.91972222,-47.45222222
RN2041,Attila rufus,-23.91972222,-47.45222222
RN2042,Chiroxiphia caudata,-23.91972222,-47.45222222
RN2043,Myiothlypis leucoblephara,-23.91972222,-47.45222222
RN2044,Mionectes rufiventris,-23.91972222,-47.45222222
RN2045,Myiobius atricaudus,-23.91972222,-47.45222222
RN2047,Myrmoderus squamosus,-23.91972222,-47.45222222
RN2048,Rhopias gularis,-23.91972222,-47.45222222
RN2049,Haplospiza unicolor,-23.91972222,-47.45222222
RN2050,Hemitriccus diops,-23.91972222,-47.45222222
RN2051,Sclerurus scansor,-23.92055556,-47.45055556
RN2052,Schiffornis virescens,-23.92055556,-47.45055556
RN2053,Sittasomus griseicapillus,-23.92055556,-47.45055556
RN2054,Platyrinchus mystaceus,-23.92055556,-47.45055556
RN2055,Philydor atricapillus,-23.92055556,-47.45055556
RN2056,Pyriglena leucoptera,-23.92055556,-47.45055556
RN2057,Turdus flavipes,-23.92055556,-47.45055556
RN2058,Xiphorhynchus fuscus,-23.92055556,-47.45055556
RN2059,Thalurania glaucopis,-23.92055556,-47.45055556
RN2060,Turdus albicollis,-23.92055556,-47.45055556
RN2061,Trichothraupis melanops,-23.92055556,-47.45055556
RN2062,Conopophaga lineata,-23.92055556,-47.45055556
RN2063,Dysithamnus mentalis,-23.92055556,-47.45055556
RN2064,Conopophaga melanops,-23.92055556,-47.45055556
RN2065,Dendrocincla turdina,-23.92055556,-47.45055556
RN2066,Dendrocolaptes platyrostris,-23.92055556,-47.45055556
RN2067,Automolus leucophthalmus,-23.92055556,-47.45055556
RN2068,Basileuterus culicivorus,-23.92055556,-47.45055556
RN2069,Amazilia versicolor,-23.92055556,-47.45055556
RN2070,Chiroxiphia caudata,-23.92055556,-47.45055556
RN2071,Myiothlypis leucoblephara,-23.92055556,-47.45055556
RN2072,Mionectes rufiventris,-23.92055556,-47.45055556
RN2073,Phaethornis eurynome,-23.92055556,-47.45055556
RN2074,Myrmoderus squamosus,-23.92055556,-47.45055556
RN2075,Myiobius atricaudus,-23.92055556,-47.45055556
RN2076,Rhopias gularis,-23.92055556,-47.45055556
RN2077,Habia rubica,-23.92055556,-47.45055556
RN2078,Geotrygon montana,-23.92055556,-47.45055556
RN2079,Haplospiza unicolor,-23.92055556,-47.45055556
RN2080,Heliobletus contaminatus,-23.92055556,-47.45055556
RN2081,Hemitriccus diops,-23.92055556,-47.45055556
RN2082,Lathrotriccus euleri,-23.92055556,-47.45055556
RN2083,Sittasomus griseicapillus,-23.88861111,-47.46027778
RN2084,Platyrinchus mystaceus,-23.88861111,-47.46027778
RN2085,Turdus rufiventris,-23.88861111,-47.46027778
RN2086,Turdus flavipes,-23.88861111,-47.46027778
RN2087,Veniliornis spilogaster,-23.88861111,-47.46027778
RN2088,Xenops minutus,-23.88861111,-47.46027778
RN2089,Xiphorhynchus fuscus,-23.88861111,-47.46027778
RN2090,Xiphocolaptes albicollis,-23.88861111,-47.46027778
RN2091,Thalurania glaucopis,-23.88861111,-47.46027778
RN2092,Troglodytes musculus,-23.88861111,-47.46027778
RN2093,Turdus albicollis,-23.88861111,-47.46027778
RN2094,Trichothraupis melanops,-23.88861111,-47.46027778
RN2095,Conopophaga lineata,-23.88861111,-47.46027778
RN2096,Dysithamnus mentalis,-23.88861111,-47.46027778
RN2097,Dendrocolaptes platyrostris,-23.88861111,-47.46027778
RN2098,Basileuterus culicivorus,-23.88861111,-47.46027778
RN2099,Chiroxiphia caudata,-23.88861111,-47.46027778
RN2100,Batara cinerea,-23.88861111,-47.46027778
RN2101,Myiothlypis leucoblephara,-23.88861111,-47.46027778
RN2102,Leucochloris albicollis,-23.88861111,-47.46027778
RN2103,Phaethornis eurynome,-23.88861111,-47.46027778
RN2104,Lathrotriccus euleri,-23.88861111,-47.46027778
RN2105,Sclerurus scansor,-23.88583333,-47.48305556
RN2106,Schiffornis virescens,-23.88583333,-47.48305556
RN2107,Sittasomus griseicapillus,-23.88583333,-47.48305556
RN2108,Syndactyla rufosuperciliata,-23.88583333,-47.48305556
RN2109,Platyrinchus mystaceus,-23.88583333,-47.48305556
RN2110,Pyriglena leucoptera,-23.88583333,-47.48305556
RN2111,Turdus rufiventris,-23.88583333,-47.48305556
RN2112,Xiphorhynchus fuscus,-23.88583333,-47.48305556
RN2113,Turdus albicollis,-23.88583333,-47.48305556
RN2114,Trichothraupis melanops,-23.88583333,-47.48305556
RN2115,Colaptes melanochloros,-23.88583333,-47.48305556
RN2116,Conopophaga lineata,-23.88583333,-47.48305556
RN2117,Dysithamnus mentalis,-23.88583333,-47.48305556
RN2118,Cyclarhis gujanensis,-23.88583333,-47.48305556
RN2119,Dendrocolaptes platyrostris,-23.88583333,-47.48305556
RN2120,Basileuterus culicivorus,-23.88583333,-47.48305556
RN2121,Chiroxiphia caudata,-23.88583333,-47.48305556
RN2122,Myiothlypis leucoblephara,-23.88583333,-47.48305556
RN2123,Mionectes rufiventris,-23.88583333,-47.48305556
RN2124,Phaethornis eurynome,-23.88583333,-47.48305556
RN2125,Geotrygon montana,-23.88583333,-47.48305556
RN2126,Sclerurus scansor,-23.88527778,-47.48194444
RN2127,Schiffornis virescens,-23.88527778,-47.48194444
RN2128,Sittasomus griseicapillus,-23.88527778,-47.48194444
RN2129,Platyrinchus mystaceus,-23.88527778,-47.48194444
RN2130,Pyriglena leucoptera,-23.88527778,-47.48194444
RN2131,Turdus rufiventris,-23.88527778,-47.48194444
RN2132,Turdus flavipes,-23.88527778,-47.48194444
RN2133,Xiphorhynchus fuscus,-23.88527778,-47.48194444
RN2134,Xenops minutus,-23.88527778,-47.48194444
RN2135,Thamnophilus caerulescens,-23.88527778,-47.48194444
RN2136,Thalurania glaucopis,-23.88527778,-47.48194444
RN2137,Turdus albicollis,-23.88527778,-47.48194444
RN2138,Trichothraupis melanops,-23.88527778,-47.48194444
RN2139,Conopophaga lineata,-23.88527778,-47.48194444
RN2140,Clytolaema rubricauda,-23.88527778,-47.48194444
RN2141,Dysithamnus mentalis,-23.88527778,-47.48194444
RN2142,Cyclarhis gujanensis,-23.88527778,-47.48194444
RN2143,Basileuterus culicivorus,-23.88527778,-47.48194444
RN2144,Amazilia versicolor,-23.88527778,-47.48194444
RN2145,Chiroxiphia caudata,-23.88527778,-47.48194444
RN2146,Myiothlypis leucoblephara,-23.88527778,-47.48194444
RN2147,Mionectes rufiventris,-23.88527778,-47.48194444
RN2148,Leptotila rufaxilla,-23.88527778,-47.48194444
RN2149,Leptotila verreauxi,-23.88527778,-47.48194444
RN2150,Rhopias gularis,-23.88527778,-47.48194444
RN2151,Phaethornis eurynome,-23.88527778,-47.48194444
RN2152,Haplospiza unicolor,-23.88527778,-47.48194444
RN2153,Lathrotriccus euleri,-23.88527778,-47.48194444
RN2154,Sclerurus scansor,-23.96138889,-47.40583333
RN2155,Synallaxis ruficapilla,-23.96138889,-47.40583333
RN2156,Sittasomus griseicapillus,-23.96138889,-47.40583333
RN2157,Platyrinchus mystaceus,-23.96138889,-47.40583333
